date,rented_bike_count,hour,temp_celcius,humidity_percent,wind_speed_m_per_s,visibility_10m,dew_point_temp_celcius,solar_radiation_mj_per_m2,rainfall_mm,snowfall_cm,seasons,holiday,functioning_day
09/15/2018,1210,23,229,81,9,0.7719209325899644,194,0.0,0.0,0.0,Autumn,No Holiday,Yes
09/16/2018,1014,0,228,82,15,0.46021287379624937,195,0.0,0.0,0.0,Autumn,No Holiday,Yes
09/16/2018,764,1,228,84,9,0.40547389761784086,199,0.0,0.0,0.0,Autumn,No Holiday,Yes
09/16/2018,432,2,228,85,8,0.345159655347187,201,0.0,0.0,0.0,Autumn,No Holiday,Yes
09/16/2018,258,3,226,89,6,0.27927014698428787,206,0.0,0.2,0.0,Autumn,No Holiday,Yes
09/16/2018,188,4,225,89,7,0.21135326913329955,205,0.0,0.3,0.0,Autumn,No Holiday,Yes
09/16/2018,123,5,222,90,14,0.24683223517486064,204,0.0,0.0,0.0,Autumn,No Holiday,Yes
09/16/2018,137,6,220,90,13,0.22503801317790167,202,0.0,0.0,0.0,Autumn,No Holiday,Yes
09/16/2018,258,7,219,95,13,0.20121642169285353,210,0.02,0.0,0.0,Autumn,No Holiday,Yes
09/16/2018,464,8,219,88,16,0.2909275215408008,198,0.17,0.0,0.0,Autumn,No Holiday,Yes
09/16/2018,725,9,223,84,19,0.366953877344146,194,0.47,0.0,0.0,Autumn,No Holiday,Yes
09/16/2018,813,10,229,74,13,0.5752660922453117,180,0.84,0.0,0.0,Autumn,No Holiday,Yes
09/16/2018,1014,11,234,61,21,0.9817536746071971,154,0.91,0.0,0.0,Autumn,No Holiday,Yes
09/16/2018,989,12,237,64,19,0.7334009123162696,164,0.79,0.0,0.0,Autumn,No Holiday,Yes
09/16/2018,754,13,236,66,21,0.8423720223010643,168,0.87,0.0,0.0,Autumn,No Holiday,Yes
09/16/2018,409,14,234,72,22,0.3319817536746072,180,0.73,0.0,0.0,Autumn,No Holiday,Yes
09/16/2018,222,15,232,83,15,0.16320324379118095,201,0.77,0.5,0.0,Autumn,No Holiday,Yes
09/16/2018,142,16,225,86,25,0.15965534718702484,200,0.47,0.0,0.0,Autumn,No Holiday,Yes
09/16/2018,322,17,220,89,22,0.1307653319817537,200,0.21,1.0,0.0,Autumn,No Holiday,Yes
09/16/2018,520,18,215,89,30,0.16371008616320323,196,0.18,0.0,0.0,Autumn,No Holiday,Yes
09/16/2018,852,19,212,87,27,0.2290927521540801,189,0.01,0.0,0.0,Autumn,No Holiday,Yes
09/16/2018,1073,20,211,88,17,0.1910795742524075,190,0.0,0.0,0.0,Autumn,No Holiday,Yes
09/16/2018,1146,21,212,88,17,0.17536746071971618,191,0.0,0.0,0.0,Autumn,No Holiday,Yes
09/16/2018,988,22,214,87,24,0.26001013684744045,191,0.0,0.0,0.0,Autumn,No Holiday,Yes
09/16/2018,571,23,213,80,26,0.596046629498226,177,0.0,0.0,0.0,Autumn,No Holiday,Yes
09/17/2018,531,0,210,82,18,0.4718702483527623,178,0.0,0.0,0.0,Autumn,No Holiday,Yes
09/17/2018,337,1,205,73,19,0.8443993917891536,154,0.0,0.0,0.0,Autumn,No Holiday,Yes
09/17/2018,227,2,203,81,19,0.6117587430309174,169,0.0,0.1,0.0,Autumn,No Holiday,Yes
09/17/2018,186,3,202,82,14,0.5955397871262037,170,0.0,0.0,0.0,Autumn,No Holiday,Yes
09/17/2018,160,4,200,81,20,0.6517992904206791,166,0.0,0.0,0.0,Autumn,No Holiday,Yes
09/17/2018,246,5,194,84,16,0.6208819057273187,166,0.0,0.0,0.0,Autumn,No Holiday,Yes
09/17/2018,625,6,188,88,12,0.3907754688291941,167,0.0,0.0,0.0,Autumn,No Holiday,Yes
09/17/2018,1487,7,185,88,14,0.3385707045108971,164,0.08,0.0,0.0,Autumn,No Holiday,Yes
09/17/2018,2276,8,189,77,6,0.5484034465281297,147,0.56,0.0,0.0,Autumn,No Holiday,Yes
09/17/2018,1185,9,205,66,11,0.8535225544855549,139,1.12,0.0,0.0,Autumn,No Holiday,Yes
09/17/2018,868,10,217,60,17,0.7668525088697414,135,1.44,0.0,0.0,Autumn,No Holiday,Yes
09/17/2018,954,11,238,54,21,0.8104409528636594,139,2.55,0.0,0.0,Autumn,No Holiday,Yes
09/17/2018,1083,12,252,50,17,0.8530157121135327,140,2.83,0.0,0.0,Autumn,No Holiday,Yes
09/17/2018,1069,13,256,50,38,0.9371515458692347,143,2.82,0.0,0.0,Autumn,No Holiday,Yes
09/17/2018,1092,14,267,40,33,0.9097820577800304,119,2.8,0.0,0.0,Autumn,No Holiday,Yes
09/17/2018,1207,15,274,33,27,0.9771920932589964,96,2.5,0.0,0.0,Autumn,No Holiday,Yes
09/17/2018,1445,16,276,37,28,0.9670552458185504,115,1.9,0.0,0.0,Autumn,No Holiday,Yes
09/17/2018,2056,17,273,43,26,1.0,136,1.25,0.0,0.0,Autumn,No Holiday,Yes
09/17/2018,3277,18,253,56,28,0.9959452610238215,158,0.54,0.0,0.0,Autumn,No Holiday,Yes
09/17/2018,2489,19,230,63,31,1.0,155,0.03,0.0,0.0,Autumn,No Holiday,Yes
09/17/2018,2232,20,219,65,25,0.9929042067916878,150,0.0,0.0,0.0,Autumn,No Holiday,Yes
09/17/2018,2100,21,213,66,23,0.9944247339077545,146,0.0,0.0,0.0,Autumn,No Holiday,Yes
09/17/2018,1865,22,208,65,9,1.0,139,0.0,0.0,0.0,Autumn,No Holiday,Yes
09/17/2018,1293,23,202,68,12,0.9812468322351748,140,0.0,0.0,0.0,Autumn,No Holiday,Yes
09/18/2018,0,0,195,73,12,0.9574252407501267,145,0.0,0.0,0.0,Autumn,No Holiday,No
09/18/2018,0,1,193,71,4,0.9553978712620375,139,0.0,0.0,0.0,Autumn,No Holiday,No
09/18/2018,0,2,188,74,2,0.9320831221490116,140,0.0,0.0,0.0,Autumn,No Holiday,No
09/18/2018,0,3,187,76,5,0.9574252407501267,143,0.0,0.0,0.0,Autumn,No Holiday,No
09/18/2018,0,4,183,78,4,0.9523568170299036,143,0.0,0.0,0.0,Autumn,No Holiday,No
09/18/2018,0,5,179,77,5,0.826659908768373,138,0.0,0.0,0.0,Autumn,No Holiday,No
09/18/2018,0,6,177,77,2,0.8768373035985808,136,0.0,0.0,0.0,Autumn,No Holiday,No
09/18/2018,0,7,178,76,5,0.8626457171819564,135,0.08,0.0,0.0,Autumn,No Holiday,No
09/18/2018,0,8,187,73,9,0.7470856563608718,137,0.34,0.0,0.0,Autumn,No Holiday,No
09/18/2018,0,9,208,64,11,0.5970603142422706,137,1.13,0.0,0.0,Autumn,No Holiday,No
09/18/2018,0,10,227,54,10,0.8068930562595032,129,1.74,0.0,0.0,Autumn,No Holiday,No
09/18/2018,0,11,241,46,21,0.836796756208819,117,2.03,0.0,0.0,Autumn,No Holiday,No
09/18/2018,0,12,247,43,18,0.9031931069437404,112,1.75,0.0,0.0,Autumn,No Holiday,No
09/18/2018,0,13,256,40,25,0.8499746578813988,109,2.18,0.0,0.0,Autumn,No Holiday,No
09/18/2018,0,14,261,37,23,0.8727825646224023,102,1.92,0.0,0.0,Autumn,No Holiday,No
09/18/2018,0,15,261,43,28,0.8910288900152052,125,1.62,0.0,0.0,Autumn,No Holiday,No
09/18/2018,0,16,264,34,25,0.9761784085149517,92,1.6,0.0,0.0,Autumn,No Holiday,No
09/18/2018,0,17,255,38,29,0.998479472883933,101,0.92,0.0,0.0,Autumn,No Holiday,No
09/18/2018,0,18,248,48,14,1.0,130,0.51,0.0,0.0,Autumn,No Holiday,No
09/18/2018,0,19,232,57,22,1.0,142,0.03,0.0,0.0,Autumn,No Holiday,No
09/18/2018,0,20,226,58,14,1.0,139,0.0,0.0,0.0,Autumn,No Holiday,No
09/18/2018,0,21,221,61,15,1.0,142,0.0,0.0,0.0,Autumn,No Holiday,No
09/18/2018,0,22,218,65,3,1.0,149,0.0,0.0,0.0,Autumn,No Holiday,No
09/18/2018,0,23,212,69,13,0.9994931576279777,152,0.0,0.0,0.0,Autumn,No Holiday,No
09/19/2018,0,0,210,66,4,1.0,143,0.0,0.0,0.0,Autumn,No Holiday,No
09/19/2018,0,1,205,64,4,1.0,134,0.0,0.0,0.0,Autumn,No Holiday,No
09/19/2018,0,2,200,70,2,1.0,143,0.0,0.0,0.0,Autumn,No Holiday,No
09/19/2018,0,3,197,70,5,1.0,140,0.0,0.0,0.0,Autumn,No Holiday,No
09/19/2018,0,4,195,70,5,1.0,138,0.0,0.0,0.0,Autumn,No Holiday,No
09/19/2018,0,5,193,73,9,0.8895083628991383,143,0.0,0.0,0.0,Autumn,No Holiday,No
09/19/2018,0,6,190,76,3,0.7404967055245818,146,0.0,0.0,0.0,Autumn,No Holiday,No
09/19/2018,0,7,190,74,8,0.8226051697921946,142,0.03,0.0,0.0,Autumn,No Holiday,No
09/19/2018,0,8,198,71,11,0.7638114546376077,143,0.26,0.0,0.0,Autumn,No Holiday,No
09/19/2018,0,9,215,61,8,0.8854536239229599,136,0.92,0.0,0.0,Autumn,No Holiday,No
09/19/2018,0,10,229,59,11,0.9082615306639634,144,1.49,0.0,0.0,Autumn,No Holiday,No
09/19/2018,0,11,236,55,6,0.8596046629498225,140,1.01,0.0,0.0,Autumn,No Holiday,No
09/19/2018,0,12,249,51,12,0.8068930562595032,140,1.56,0.0,0.0,Autumn,No Holiday,No
09/19/2018,0,13,265,39,17,0.7769893563101875,114,2.15,0.0,0.0,Autumn,No Holiday,No
09/19/2018,0,14,261,40,12,0.9189052204764317,114,1.21,0.0,0.0,Autumn,No Holiday,No
09/19/2018,0,15,259,39,14,0.9168778509883426,108,0.9,0.0,0.0,Autumn,No Holiday,No
09/19/2018,0,16,256,41,12,0.7942219969589457,113,0.65,0.0,0.0,Autumn,No Holiday,No
09/19/2018,0,17,250,44,13,0.9406994424733908,118,0.36,0.0,0.0,Autumn,No Holiday,No
09/19/2018,0,18,240,55,22,0.843385707045109,143,0.12,0.0,0.0,Autumn,No Holiday,No
09/19/2018,0,19,235,58,4,0.9168778509883426,147,0.0,0.0,0.0,Autumn,No Holiday,No
09/19/2018,0,20,226,67,3,0.8667004561581347,161,0.0,0.0,0.0,Autumn,No Holiday,No
09/19/2018,0,21,217,63,18,0.5326913329954384,143,0.0,0.1,0.0,Autumn,No Holiday,No
09/19/2018,0,22,209,71,16,0.52204764318297,154,0.0,0.1,0.0,Autumn,No Holiday,No
09/19/2018,0,23,204,57,9,1.0,115,0.0,0.0,0.0,Autumn,No Holiday,No
09/20/2018,886,0,201,58,3,1.0,115,0.0,0.0,0.0,Autumn,No Holiday,Yes
09/20/2018,761,1,200,59,11,0.9994931576279777,117,0.0,0.0,0.0,Autumn,No Holiday,Yes
09/20/2018,524,2,199,64,15,0.8758236188545362,128,0.0,0.0,0.0,Autumn,No Holiday,Yes
09/20/2018,294,3,196,72,17,0.5641155600608211,144,0.0,0.0,0.0,Autumn,No Holiday,Yes
09/20/2018,241,4,196,74,14,0.4156107450582869,148,0.0,0.0,0.0,Autumn,No Holiday,Yes
09/20/2018,137,5,195,74,18,0.7065382665990876,147,0.0,0.0,0.0,Autumn,No Holiday,Yes
09/20/2018,47,6,188,85,14,0.1951343132285859,162,0.0,0.5,0.0,Autumn,No Holiday,Yes
09/20/2018,130,7,180,95,16,0.17638114546376077,171,0.0,1.5,0.0,Autumn,No Holiday,Yes
09/20/2018,299,8,180,91,13,0.44044602128737964,165,0.11,0.5,0.0,Autumn,No Holiday,Yes
09/20/2018,89,9,182,93,14,0.27622909275215407,170,0.18,1.0,0.0,Autumn,No Holiday,Yes
09/20/2018,87,10,184,91,12,0.1860111505321845,168,0.25,0.5,0.0,Autumn,No Holiday,Yes
09/20/2018,111,11,188,95,15,0.28890015205271163,179,0.46,0.0,0.0,Autumn,No Holiday,Yes
09/20/2018,180,12,190,91,17,0.4754181449569184,174,0.67,0.5,0.0,Autumn,No Holiday,Yes
09/20/2018,301,13,189,89,26,0.2833248859604663,170,0.58,0.0,0.0,Autumn,No Holiday,Yes
09/20/2018,573,14,193,83,23,1.0,163,0.83,0.5,0.0,Autumn,No Holiday,Yes
09/20/2018,696,15,194,79,14,1.0,156,0.33,0.0,0.0,Autumn,No Holiday,Yes
09/20/2018,912,16,195,75,21,1.0,149,0.38,0.0,0.0,Autumn,No Holiday,Yes
09/20/2018,1290,17,193,76,21,1.0,149,0.21,0.0,0.0,Autumn,No Holiday,Yes
09/20/2018,1786,18,191,77,25,1.0,149,0.08,0.0,0.0,Autumn,No Holiday,Yes
09/20/2018,1272,19,189,78,22,1.0,149,0.0,0.0,0.0,Autumn,No Holiday,Yes
09/20/2018,898,20,191,77,22,0.915864166244298,149,0.0,0.0,0.0,Autumn,No Holiday,Yes
09/20/2018,784,21,187,84,27,0.8702483527622908,159,0.0,0.0,0.0,Autumn,No Holiday,Yes
09/20/2018,1049,22,184,85,21,0.8844399391789153,158,0.0,0.0,0.0,Autumn,No Holiday,Yes
09/20/2018,935,23,187,80,17,1.0,151,0.0,0.0,0.0,Autumn,No Holiday,Yes
09/21/2018,809,0,189,78,21,1.0,149,0.0,0.0,0.0,Autumn,No Holiday,Yes
09/21/2018,674,1,190,78,16,1.0,150,0.0,0.0,0.0,Autumn,No Holiday,Yes
09/21/2018,122,2,191,78,13,1.0,151,0.0,0.0,0.0,Autumn,No Holiday,Yes
09/21/2018,28,3,185,88,12,0.32032437911809425,164,0.0,1.5,0.0,Autumn,No Holiday,Yes
09/21/2018,24,4,179,95,17,0.6441966548403446,170,0.0,2.5,0.0,Autumn,No Holiday,Yes
09/21/2018,24,5,178,93,18,1.0,166,0.0,0.5,0.0,Autumn,No Holiday,Yes
09/21/2018,23,6,176,95,17,0.4799797263051191,167,0.0,1.5,0.0,Autumn,No Holiday,Yes
09/21/2018,45,7,176,96,17,0.1434363912823112,169,0.0,5.0,0.0,Autumn,No Holiday,Yes
09/21/2018,127,8,178,97,20,0.6371008616320324,173,0.09,4.0,0.0,Autumn,No Holiday,Yes
09/21/2018,47,9,182,96,13,0.6203750633552965,175,0.21,1.0,0.0,Autumn,No Holiday,Yes
09/21/2018,78,10,184,96,20,0.5560060821084643,177,0.32,1.0,0.0,Autumn,No Holiday,Yes
09/21/2018,98,11,189,91,18,0.9685757729346173,173,0.64,0.5,0.0,Autumn,No Holiday,Yes
09/21/2018,143,12,191,91,20,0.9853015712113532,175,0.63,0.0,0.0,Autumn,No Holiday,Yes
09/21/2018,600,13,198,88,9,0.8966041561074505,177,0.65,0.0,0.0,Autumn,No Holiday,Yes
09/21/2018,972,14,214,76,14,1.0,169,1.5,0.5,0.0,Autumn,No Holiday,Yes
09/21/2018,1288,15,218,76,14,1.0,173,1.2,0.0,0.0,Autumn,No Holiday,Yes
09/21/2018,1550,16,215,78,12,1.0,174,0.51,0.0,0.0,Autumn,No Holiday,Yes
09/21/2018,1904,17,212,77,12,1.0,169,0.31,0.0,0.0,Autumn,No Holiday,Yes
09/21/2018,2235,18,209,77,6,1.0,167,0.23,0.0,0.0,Autumn,No Holiday,Yes
09/21/2018,1720,19,203,81,10,1.0,169,0.02,0.0,0.0,Autumn,No Holiday,Yes
09/21/2018,1551,20,200,82,4,1.0,168,0.0,0.0,0.0,Autumn,No Holiday,Yes
09/21/2018,1540,21,199,82,6,1.0,167,0.0,0.0,0.0,Autumn,No Holiday,Yes
09/21/2018,1493,22,197,82,5,1.0,165,0.0,0.0,0.0,Autumn,No Holiday,Yes
09/21/2018,1171,23,195,82,6,1.0,163,0.0,0.0,0.0,Autumn,No Holiday,Yes
09/22/2018,953,0,195,81,11,1.0,161,0.0,0.0,0.0,Autumn,No Holiday,Yes
09/22/2018,875,1,195,83,15,0.7257982767359351,165,0.0,0.0,0.0,Autumn,No Holiday,Yes
09/22/2018,655,2,194,85,0,0.7633046122655853,168,0.0,0.0,0.0,Autumn,No Holiday,Yes
09/22/2018,458,3,188,90,10,0.5899645210339584,171,0.0,0.0,0.0,Autumn,No Holiday,Yes
09/22/2018,96,4,189,88,8,0.6077040040547389,168,0.0,0.0,0.0,Autumn,No Holiday,Yes
09/22/2018,93,5,188,96,2,0.4794728839330968,181,0.0,6.5,0.0,Autumn,No Holiday,Yes
09/22/2018,215,6,184,95,1,0.3674607197161683,175,0.0,0.0,0.0,Autumn,No Holiday,Yes
09/22/2018,363,7,181,96,9,0.26862645717181954,174,0.04,0.0,0.0,Autumn,No Holiday,Yes
09/22/2018,654,8,182,86,0,0.42118601115053217,158,0.48,0.0,0.0,Autumn,No Holiday,Yes
09/22/2018,810,9,197,78,13,0.3613786112519007,157,1.17,0.0,0.0,Autumn,No Holiday,Yes
09/22/2018,925,10,218,67,19,0.4313228585909782,153,1.88,0.0,0.0,Autumn,No Holiday,Yes
09/22/2018,1062,11,227,55,27,0.6436898124683224,131,1.86,0.0,0.0,Autumn,No Holiday,Yes
09/22/2018,1273,12,242,43,22,0.8976178408514951,108,2.31,0.0,0.0,Autumn,No Holiday,Yes
09/22/2018,1409,13,249,32,39,1.0,70,2.57,0.0,0.0,Autumn,No Holiday,Yes
09/22/2018,1532,14,252,28,44,1.0,53,2.76,0.0,0.0,Autumn,No Holiday,Yes
09/22/2018,1814,15,254,32,38,0.9898631525595538,74,2.42,0.0,0.0,Autumn,No Holiday,Yes
09/22/2018,1840,16,253,38,30,1.0,99,1.88,0.0,0.0,Autumn,No Holiday,Yes
09/22/2018,2045,17,246,35,36,0.994931576279777,81,1.2,0.0,0.0,Autumn,No Holiday,Yes
09/22/2018,1939,18,232,36,28,1.0,72,0.47,0.0,0.0,Autumn,No Holiday,Yes
09/22/2018,1743,19,213,43,28,1.0,82,0.02,0.0,0.0,Autumn,No Holiday,Yes
09/22/2018,1604,20,204,52,12,1.0,102,0.0,0.0,0.0,Autumn,No Holiday,Yes
09/22/2018,1502,21,194,55,8,1.0,101,0.0,0.0,0.0,Autumn,No Holiday,Yes
09/22/2018,1430,22,186,62,6,1.0,111,0.0,0.0,0.0,Autumn,No Holiday,Yes
09/22/2018,1108,23,179,66,10,1.0,114,0.0,0.0,0.0,Autumn,No Holiday,Yes
09/23/2018,880,0,172,69,6,1.0,114,0.0,0.0,0.0,Autumn,Holiday,Yes
09/23/2018,644,1,164,66,1,1.0,100,0.0,0.0,0.0,Autumn,Holiday,Yes
09/23/2018,489,2,160,72,13,1.0,109,0.0,0.0,0.0,Autumn,Holiday,Yes
09/23/2018,334,3,158,70,8,1.0,103,0.0,0.0,0.0,Autumn,Holiday,Yes
09/23/2018,202,4,162,69,7,1.0,104,0.0,0.0,0.0,Autumn,Holiday,Yes
09/23/2018,106,5,163,67,8,1.0,101,0.0,0.0,0.0,Autumn,Holiday,Yes
09/23/2018,144,6,165,73,12,1.0,116,0.0,0.0,0.0,Autumn,Holiday,Yes
09/23/2018,261,7,165,74,4,1.0,118,0.0,0.0,0.0,Autumn,Holiday,Yes
09/23/2018,439,8,170,69,12,1.0,112,0.3,0.0,0.0,Autumn,Holiday,Yes
09/23/2018,534,9,184,59,10,0.9751647237709072,102,0.86,0.0,0.0,Autumn,Holiday,Yes
09/23/2018,620,10,193,59,2,1.0,110,0.94,0.0,0.0,Autumn,Holiday,Yes
09/23/2018,764,11,201,57,30,0.9640141915864165,113,1.29,0.0,0.0,Autumn,Holiday,Yes
09/23/2018,915,12,208,52,12,0.991890522047643,105,1.25,0.0,0.0,Autumn,Holiday,Yes
09/23/2018,1031,13,227,44,14,0.9559047136340597,98,1.77,0.0,0.0,Autumn,Holiday,Yes
09/23/2018,1136,14,242,40,12,0.9761784085149517,97,2.62,0.0,0.0,Autumn,Holiday,Yes
09/23/2018,1366,15,250,28,22,1.0,52,2.39,0.0,0.0,Autumn,Holiday,Yes
09/23/2018,1502,16,246,29,40,0.9939178915357323,53,1.73,0.0,0.0,Autumn,Holiday,Yes
09/23/2018,1591,17,241,41,24,1.0,100,1.17,0.0,0.0,Autumn,Holiday,Yes
09/23/2018,1492,18,223,53,27,1.0,122,0.44,0.0,0.0,Autumn,Holiday,Yes
09/23/2018,1333,19,210,54,29,1.0,113,0.01,0.0,0.0,Autumn,Holiday,Yes
09/23/2018,1287,20,202,48,33,1.0,88,0.0,0.0,0.0,Autumn,Holiday,Yes
09/23/2018,1148,21,191,38,21,1.0,44,0.0,0.0,0.0,Autumn,Holiday,Yes
09/23/2018,1074,22,185,40,25,1.0,46,0.0,0.0,0.0,Autumn,Holiday,Yes
09/23/2018,768,23,177,45,11,1.0,56,0.0,0.0,0.0,Autumn,Holiday,Yes
09/24/2018,620,0,172,50,17,1.0,66,0.0,0.0,0.0,Autumn,Holiday,Yes
09/24/2018,426,1,168,53,20,1.0,71,0.0,0.0,0.0,Autumn,Holiday,Yes
09/24/2018,302,2,161,57,7,1.0,75,0.0,0.0,0.0,Autumn,Holiday,Yes
09/24/2018,216,3,155,63,3,1.0,84,0.0,0.0,0.0,Autumn,Holiday,Yes
09/24/2018,141,4,149,68,9,1.0,90,0.0,0.0,0.0,Autumn,Holiday,Yes
09/24/2018,105,5,144,66,3,1.0,81,0.0,0.0,0.0,Autumn,Holiday,Yes
09/24/2018,141,6,143,66,5,1.0,80,0.0,0.0,0.0,Autumn,Holiday,Yes
09/24/2018,205,7,147,61,21,1.0,72,0.02,0.0,0.0,Autumn,Holiday,Yes
09/24/2018,296,8,154,52,22,0.9923973644196655,55,0.49,0.0,0.0,Autumn,Holiday,Yes
09/24/2018,310,9,170,43,21,0.9964521033958438,43,1.36,0.0,0.0,Autumn,Holiday,Yes
09/24/2018,426,10,185,38,33,1.0,38,2.02,0.0,0.0,Autumn,Holiday,Yes
09/24/2018,588,11,194,31,41,0.9827673593512417,18,2.55,0.0,0.0,Autumn,Holiday,Yes
09/24/2018,754,12,203,34,26,1.0,39,2.85,0.0,0.0,Autumn,Holiday,Yes
09/24/2018,885,13,209,30,35,1.0,26,2.93,0.0,0.0,Autumn,Holiday,Yes
09/24/2018,1099,14,213,30,43,1.0,30,2.78,0.0,0.0,Autumn,Holiday,Yes
09/24/2018,1273,15,218,32,33,1.0,43,2.42,0.0,0.0,Autumn,Holiday,Yes
09/24/2018,1433,16,220,31,27,1.0,40,1.87,0.0,0.0,Autumn,Holiday,Yes
09/24/2018,1442,17,216,32,31,1.0,41,1.2,0.0,0.0,Autumn,Holiday,Yes
09/24/2018,1237,18,203,35,24,1.0,43,0.46,0.0,0.0,Autumn,Holiday,Yes
09/24/2018,1280,19,186,54,27,1.0,90,0.01,0.0,0.0,Autumn,Holiday,Yes
09/24/2018,1227,20,176,57,14,1.0,89,0.0,0.0,0.0,Autumn,Holiday,Yes
09/24/2018,1145,21,168,58,12,1.0,84,0.0,0.0,0.0,Autumn,Holiday,Yes
09/24/2018,958,22,166,47,39,1.0,52,0.0,0.0,0.0,Autumn,Holiday,Yes
09/24/2018,750,23,157,51,4,1.0,55,0.0,0.0,0.0,Autumn,Holiday,Yes
09/25/2018,558,0,147,55,16,1.0,57,0.0,0.0,0.0,Autumn,Holiday,Yes
09/25/2018,408,1,138,60,8,1.0,61,0.0,0.0,0.0,Autumn,Holiday,Yes
09/25/2018,292,2,134,62,2,1.0,62,0.0,0.0,0.0,Autumn,Holiday,Yes
09/25/2018,222,3,127,67,5,1.0,67,0.0,0.0,0.0,Autumn,Holiday,Yes
09/25/2018,157,4,120,69,5,1.0,64,0.0,0.0,0.0,Autumn,Holiday,Yes
09/25/2018,105,5,115,70,5,1.0,62,0.0,0.0,0.0,Autumn,Holiday,Yes
09/25/2018,132,6,112,70,9,1.0,59,0.0,0.0,0.0,Autumn,Holiday,Yes
09/25/2018,262,7,108,72,9,1.0,59,0.03,0.0,0.0,Autumn,Holiday,Yes
09/25/2018,440,8,120,61,13,0.9939178915357323,46,0.6,0.0,0.0,Autumn,Holiday,Yes
09/25/2018,542,9,153,49,10,1.0,46,1.34,0.0,0.0,Autumn,Holiday,Yes
09/25/2018,667,10,180,44,13,0.991890522047643,55,1.99,0.0,0.0,Autumn,Holiday,Yes
09/25/2018,853,11,201,40,16,0.9923973644196655,60,2.47,0.0,0.0,Autumn,Holiday,Yes
09/25/2018,1045,12,217,36,20,1.0,59,2.78,0.0,0.0,Autumn,Holiday,Yes
09/25/2018,1309,13,229,30,20,1.0,43,2.9,0.0,0.0,Autumn,Holiday,Yes
09/25/2018,1522,14,237,28,14,1.0,40,2.77,0.0,0.0,Autumn,Holiday,Yes
09/25/2018,1747,15,241,26,16,1.0,33,2.38,0.0,0.0,Autumn,Holiday,Yes
09/25/2018,1955,16,242,28,17,1.0,45,1.86,0.0,0.0,Autumn,Holiday,Yes
09/25/2018,2033,17,229,33,14,1.0,57,0.83,0.0,0.0,Autumn,Holiday,Yes
09/25/2018,1885,18,216,37,10,1.0,62,0.24,0.0,0.0,Autumn,Holiday,Yes
09/25/2018,1608,19,203,39,6,1.0,58,0.0,0.0,0.0,Autumn,Holiday,Yes
09/25/2018,1583,20,193,45,4,1.0,70,0.0,0.0,0.0,Autumn,Holiday,Yes
09/25/2018,1565,21,185,48,10,1.0,72,0.0,0.0,0.0,Autumn,Holiday,Yes
09/25/2018,1418,22,177,52,10,1.0,77,0.0,0.0,0.0,Autumn,Holiday,Yes
09/25/2018,1042,23,174,49,12,1.0,65,0.0,0.0,0.0,Autumn,Holiday,Yes
09/26/2018,880,0,170,51,15,1.0,67,0.0,0.0,0.0,Autumn,No Holiday,Yes
09/26/2018,594,1,166,53,17,1.0,69,0.0,0.0,0.0,Autumn,No Holiday,Yes
09/26/2018,453,2,166,54,15,1.0,72,0.0,0.0,0.0,Autumn,No Holiday,Yes
09/26/2018,355,3,165,57,16,1.0,79,0.0,0.0,0.0,Autumn,No Holiday,Yes
09/26/2018,222,4,164,59,17,1.0,83,0.0,0.0,0.0,Autumn,No Holiday,Yes
09/26/2018,150,5,163,61,15,1.0,87,0.0,0.0,0.0,Autumn,No Holiday,Yes
09/26/2018,230,6,163,62,21,1.0,89,0.0,0.0,0.0,Autumn,No Holiday,Yes
09/26/2018,335,7,163,62,20,1.0,89,0.01,0.0,0.0,Autumn,No Holiday,Yes
09/26/2018,598,8,167,60,20,1.0,88,0.2,0.0,0.0,Autumn,No Holiday,Yes
09/26/2018,680,9,177,54,18,1.0,82,0.63,0.0,0.0,Autumn,No Holiday,Yes
09/26/2018,923,10,194,47,23,1.0,77,1.45,0.0,0.0,Autumn,No Holiday,Yes
09/26/2018,1152,11,205,42,21,0.9903699949315763,71,1.59,0.0,0.0,Autumn,No Holiday,Yes
09/26/2018,1358,12,225,37,18,1.0,70,2.5,0.0,0.0,Autumn,No Holiday,Yes
09/26/2018,1686,13,234,34,21,1.0,66,2.84,0.0,0.0,Autumn,No Holiday,Yes
09/26/2018,1972,14,241,33,13,1.0,68,2.52,0.0,0.0,Autumn,No Holiday,Yes
09/26/2018,2170,15,247,35,12,1.0,81,2.28,0.0,0.0,Autumn,No Holiday,Yes
09/26/2018,2270,16,244,35,18,1.0,79,1.71,0.0,0.0,Autumn,No Holiday,Yes
09/26/2018,2349,17,236,38,14,1.0,84,1.04,0.0,0.0,Autumn,No Holiday,Yes
09/26/2018,2339,18,221,45,15,1.0,96,0.27,0.0,0.0,Autumn,No Holiday,Yes
09/26/2018,1937,19,207,46,10,1.0,86,0.02,0.0,0.0,Autumn,No Holiday,Yes
09/26/2018,1653,20,200,46,20,1.0,80,0.0,0.0,0.0,Autumn,No Holiday,Yes
09/26/2018,1529,21,189,43,20,1.0,60,0.0,0.0,0.0,Autumn,No Holiday,Yes
09/26/2018,1249,22,181,43,17,1.0,53,0.0,0.0,0.0,Autumn,No Holiday,Yes
09/26/2018,934,23,174,46,21,1.0,56,0.0,0.0,0.0,Autumn,No Holiday,Yes
09/27/2018,770,0,167,50,17,1.0,62,0.0,0.0,0.0,Autumn,No Holiday,Yes
