date,rented_bike_count,hour,temp_celcius,humidity_percent,wind_speed_m_per_s,visibility_10m,dew_point_temp_celcius,solar_radiation_mj_per_m2,rainfall_mm,snowfall_cm,seasons,holiday,functioning_day,day_of_week,holiday_code,functioning_day_code,seasons_code
2018-08-25,886,1,230,82,21,0.9604662949822604,197,0.0,0.0,0.0,Summer,No Holiday,Yes,Saturday,0,1,2
2018-08-25,708,2,229,82,21,0.9133299543841865,196,0.0,0.0,0.0,Summer,No Holiday,Yes,Saturday,0,1,2
2018-08-25,456,3,231,80,20,0.9234668018246325,194,0.0,0.0,0.0,Summer,No Holiday,Yes,Saturday,0,1,2
2018-08-25,306,4,232,79,18,0.9700963000506841,193,0.0,0.0,0.0,Summer,No Holiday,Yes,Saturday,0,1,2
2018-08-25,232,5,233,79,17,0.7932083122149011,194,0.0,0.0,0.0,Summer,No Holiday,Yes,Saturday,0,1,2
2018-08-25,318,6,235,79,20,0.715661429295489,196,0.0,0.0,0.0,Summer,No Holiday,Yes,Saturday,0,1,2
2018-08-25,490,7,237,76,19,0.6355803345159655,192,0.08,0.0,0.0,Summer,No Holiday,Yes,Saturday,0,1,2
2018-08-25,721,8,241,78,20,0.560567663456665,200,0.34,0.0,0.0,Summer,No Holiday,Yes,Saturday,0,1,2
2018-08-25,808,9,253,72,24,0.6046629498226052,198,1.08,0.0,0.0,Summer,No Holiday,Yes,Saturday,0,1,2
2018-08-25,858,10,263,67,32,0.8342625443487075,196,1.48,0.0,0.0,Summer,No Holiday,Yes,Saturday,0,1,2
2018-08-25,916,11,280,57,33,0.9123162696401419,186,2.71,0.0,0.0,Summer,No Holiday,Yes,Saturday,0,1,2
2018-08-25,1070,12,279,55,29,0.9604662949822604,180,1.49,0.0,0.0,Summer,No Holiday,Yes,Saturday,0,1,2
2018-08-25,1231,13,286,54,29,0.9619868220983274,183,1.85,0.0,0.0,Summer,No Holiday,Yes,Saturday,0,1,2
2018-08-25,1261,14,292,52,31,0.8656867714140901,183,2.68,0.0,0.0,Summer,No Holiday,Yes,Saturday,0,1,2
2018-08-25,1516,15,281,53,45,0.9761784085149517,176,1.6,0.0,0.0,Summer,No Holiday,Yes,Saturday,0,1,2
2018-08-25,1592,16,272,58,37,0.99341104916371,182,0.99,0.0,0.0,Summer,No Holiday,Yes,Saturday,0,1,2
2018-08-25,1797,17,269,60,28,1.0,184,0.77,0.0,0.0,Summer,No Holiday,Yes,Saturday,0,1,2
2018-08-25,2080,18,271,56,30,0.99341104916371,175,0.87,0.0,0.0,Summer,No Holiday,Yes,Saturday,0,1,2
2018-08-25,2043,19,258,62,33,1.0,179,0.27,0.0,0.0,Summer,No Holiday,Yes,Saturday,0,1,2
2018-08-25,2022,20,246,65,29,1.0,175,0.0,0.0,0.0,Summer,No Holiday,Yes,Saturday,0,1,2
2018-08-25,1937,21,239,71,23,1.0,183,0.0,0.0,0.0,Summer,No Holiday,Yes,Saturday,0,1,2
2018-08-25,1717,22,234,75,16,1.0,187,0.0,0.0,0.0,Summer,No Holiday,Yes,Saturday,0,1,2
2018-08-25,1357,23,229,78,14,1.0,188,0.0,0.0,0.0,Summer,No Holiday,Yes,Saturday,0,1,2
2018-08-26,1163,0,228,78,15,1.0,187,0.0,0.0,0.0,Summer,No Holiday,Yes,Sunday,0,1,2
2018-08-26,769,1,225,80,6,1.0,188,0.0,0.0,0.0,Summer,No Holiday,Yes,Sunday,0,1,2
2018-08-26,600,2,221,84,6,1.0,192,0.0,0.0,0.0,Summer,No Holiday,Yes,Sunday,0,1,2
2018-08-26,426,3,216,85,1,0.9908768373035985,189,0.0,0.0,0.0,Summer,No Holiday,Yes,Sunday,0,1,2
2018-08-26,290,4,212,86,5,0.8601115053218449,187,0.0,0.0,0.0,Summer,No Holiday,Yes,Sunday,0,1,2
2018-08-26,188,5,207,88,6,0.5438418651799289,186,0.0,0.0,0.0,Summer,No Holiday,Yes,Sunday,0,1,2
2018-08-26,243,6,204,88,6,0.5255955397871261,183,0.0,0.0,0.0,Summer,No Holiday,Yes,Sunday,0,1,2
2018-08-26,381,7,207,85,5,0.5195134313228585,180,0.11,0.0,0.0,Summer,No Holiday,Yes,Sunday,0,1,2
2018-08-26,566,8,221,74,10,0.7359351241763811,172,0.77,0.0,0.0,Summer,No Holiday,Yes,Sunday,0,1,2
2018-08-26,725,9,242,64,12,0.9923973644196655,169,1.48,0.0,0.0,Summer,No Holiday,Yes,Sunday,0,1,2
2018-08-26,681,10,263,53,16,1.0,159,2.19,0.0,0.0,Summer,No Holiday,Yes,Sunday,0,1,2
2018-08-26,791,11,280,46,17,0.994931576279777,152,2.73,0.0,0.0,Summer,No Holiday,Yes,Sunday,0,1,2
2018-08-26,1070,12,289,42,20,0.9873289406994423,146,2.5,0.0,0.0,Summer,No Holiday,Yes,Sunday,0,1,2
2018-08-26,657,13,278,54,35,1.0,176,1.15,0.0,0.0,Summer,No Holiday,Yes,Sunday,0,1,2
2018-08-26,417,14,258,69,36,0.64977192093259,196,0.56,0.1,0.0,Summer,No Holiday,Yes,Sunday,0,1,2
2018-08-26,782,15,243,64,18,0.9650278763304612,170,0.59,0.0,0.0,Summer,No Holiday,Yes,Sunday,0,1,2
2018-08-26,1025,16,235,56,23,1.0,142,0.5,0.1,0.0,Summer,No Holiday,Yes,Sunday,0,1,2
2018-08-26,1399,17,235,58,12,1.0,147,0.52,0.0,0.0,Summer,No Holiday,Yes,Sunday,0,1,2
2018-08-26,1479,18,234,67,6,1.0,169,0.36,0.0,0.0,Summer,No Holiday,Yes,Sunday,0,1,2
2018-08-26,1596,19,227,69,19,1.0,167,0.08,0.0,0.0,Summer,No Holiday,Yes,Sunday,0,1,2
2018-08-26,1674,20,224,64,8,1.0,152,0.0,0.0,0.0,Summer,No Holiday,Yes,Sunday,0,1,2
2018-08-26,1276,21,225,65,11,1.0,155,0.0,0.0,0.0,Summer,No Holiday,Yes,Sunday,0,1,2
2018-08-26,764,22,212,81,10,0.9026862645717182,178,0.0,1.3,0.0,Summer,No Holiday,Yes,Sunday,0,1,2
2018-08-26,348,23,208,84,9,0.5326913329954384,179,0.0,0.5,0.0,Summer,No Holiday,Yes,Sunday,0,1,2
2018-08-27,325,0,205,85,10,1.0,178,0.0,0.0,0.0,Summer,No Holiday,Yes,Monday,0,1,2
2018-08-27,61,1,205,89,5,0.10542321338063862,186,0.0,1.5,0.0,Summer,No Holiday,Yes,Monday,0,1,2
2018-08-27,44,2,203,97,7,0.14597060314242272,198,0.0,1.0,0.0,Summer,No Holiday,Yes,Monday,0,1,2
2018-08-27,22,3,203,97,4,0.08768373035985809,198,0.0,1.5,0.0,Summer,No Holiday,Yes,Monday,0,1,2
2018-08-27,27,4,205,97,1,0.11657374556512926,200,0.0,3.5,0.0,Summer,No Holiday,Yes,Monday,0,1,2
2018-08-27,38,5,205,97,4,0.1809427268119615,200,0.0,3.0,0.0,Summer,No Holiday,Yes,Monday,0,1,2
2018-08-27,47,6,206,98,7,0.3035985808413583,202,0.0,1.0,0.0,Summer,No Holiday,Yes,Monday,0,1,2
2018-08-27,103,7,208,98,5,0.13786112519006588,204,0.02,2.0,0.0,Summer,No Holiday,Yes,Monday,0,1,2
2018-08-27,328,8,213,97,13,0.5078560567663456,207,0.17,0.5,0.0,Summer,No Holiday,Yes,Monday,0,1,2
2018-08-27,75,9,215,97,9,0.7683730359858083,209,0.19,0.5,0.0,Summer,No Holiday,Yes,Monday,0,1,2
2018-08-27,104,10,217,97,10,0.6193613786112518,211,0.29,2.5,0.0,Summer,No Holiday,Yes,Monday,0,1,2
2018-08-27,148,11,220,96,16,0.2914343639128231,213,0.36,0.5,0.0,Summer,No Holiday,Yes,Monday,0,1,2
2018-08-27,137,12,226,90,14,0.9812468322351748,208,1.02,1.0,0.0,Summer,No Holiday,Yes,Monday,0,1,2
2018-08-27,149,13,229,92,12,0.21895590471363408,215,1.09,0.5,0.0,Summer,No Holiday,Yes,Monday,0,1,2
2018-08-27,231,14,233,89,15,0.7136340598073998,213,1.23,0.5,0.0,Summer,No Holiday,Yes,Monday,0,1,2
2018-08-27,580,15,244,87,15,0.5707045108971109,220,1.44,0.0,0.0,Summer,No Holiday,Yes,Monday,0,1,2
2018-08-27,886,16,247,85,12,0.565636087176888,220,0.99,0.0,0.0,Summer,No Holiday,Yes,Monday,0,1,2
2018-08-27,1356,17,249,82,9,1.0,216,0.67,0.0,0.0,Summer,No Holiday,Yes,Monday,0,1,2
2018-08-27,2153,18,248,83,8,0.973137354282818,217,0.26,0.0,0.0,Summer,No Holiday,Yes,Monday,0,1,2
2018-08-27,1615,19,247,83,4,1.0,216,0.1,0.0,0.0,Summer,No Holiday,Yes,Monday,0,1,2
2018-08-27,1560,20,244,85,7,1.0,217,0.01,0.0,0.0,Summer,No Holiday,Yes,Monday,0,1,2
2018-08-27,1762,21,239,88,8,1.0,217,0.0,0.0,0.0,Summer,No Holiday,Yes,Monday,0,1,2
2018-08-27,1571,22,235,88,6,1.0,213,0.0,0.0,0.0,Summer,No Holiday,Yes,Monday,0,1,2
2018-08-27,1113,23,236,87,6,1.0,213,0.0,0.0,0.0,Summer,No Holiday,Yes,Monday,0,1,2
2018-08-28,870,0,235,88,6,1.0,213,0.0,0.0,0.0,Summer,No Holiday,Yes,Tuesday,0,1,2
2018-08-28,653,1,231,94,6,1.0,220,0.0,0.0,0.0,Summer,No Holiday,Yes,Tuesday,0,1,2
2018-08-28,482,2,232,88,6,1.0,210,0.0,0.0,0.0,Summer,No Holiday,Yes,Tuesday,0,1,2
2018-08-28,281,3,229,93,6,1.0,217,0.0,0.0,0.0,Summer,No Holiday,Yes,Tuesday,0,1,2
2018-08-28,200,4,226,95,4,0.9589457678661936,217,0.0,0.0,0.0,Summer,No Holiday,Yes,Tuesday,0,1,2
2018-08-28,218,5,225,96,3,0.799797263051191,218,0.0,0.0,0.0,Summer,No Holiday,Yes,Tuesday,0,1,2
2018-08-28,581,6,225,90,6,0.5686771414090217,207,0.0,0.0,0.0,Summer,No Holiday,Yes,Tuesday,0,1,2
2018-08-28,1182,7,226,88,8,1.0,205,0.06,0.0,0.0,Summer,No Holiday,Yes,Tuesday,0,1,2
2018-08-28,1841,8,234,83,8,0.9989863152559553,203,0.32,0.0,0.0,Summer,No Holiday,Yes,Tuesday,0,1,2
2018-08-28,865,9,242,80,12,0.852002027369488,205,0.57,0.0,0.0,Summer,No Holiday,Yes,Tuesday,0,1,2
2018-08-28,670,10,254,75,7,0.9974657881398885,206,0.96,0.0,0.0,Summer,No Holiday,Yes,Tuesday,0,1,2
2018-08-28,411,11,259,79,17,0.9493157627977699,219,0.9,0.0,0.0,Summer,No Holiday,Yes,Tuesday,0,1,2
2018-08-28,25,12,252,89,14,0.15864166244298022,232,0.32,2.0,0.0,Summer,No Holiday,Yes,Tuesday,0,1,2
2018-08-28,31,13,246,97,5,0.3740496705524582,240,0.1,9.5,0.0,Summer,No Holiday,Yes,Tuesday,0,1,2
2018-08-28,126,14,249,97,5,0.3745565129244805,243,0.36,4.0,0.0,Summer,No Holiday,Yes,Tuesday,0,1,2
2018-08-28,122,15,252,96,6,0.8753167764825139,245,0.51,0.5,0.0,Summer,No Holiday,Yes,Tuesday,0,1,2
2018-08-28,60,16,250,97,7,0.5848960973137354,244,0.17,2.5,0.0,Summer,No Holiday,Yes,Tuesday,0,1,2
2018-08-28,39,17,248,96,18,0.27217435377597565,241,0.14,2.5,0.0,Summer,No Holiday,Yes,Tuesday,0,1,2
2018-08-28,96,18,243,97,8,0.039533705017739486,237,0.01,18.5,0.0,Summer,No Holiday,Yes,Tuesday,0,1,2
2018-08-28,84,19,239,98,8,0.8945767866193614,235,0.0,7.0,0.0,Summer,No Holiday,Yes,Tuesday,0,1,2
2018-08-28,10,20,233,97,33,0.07906741003547897,227,0.0,15.5,0.0,Summer,No Holiday,Yes,Tuesday,0,1,2
2018-08-28,122,21,229,98,21,0.5671566142929548,225,0.0,29.5,0.0,Summer,No Holiday,Yes,Tuesday,0,1,2
2018-08-28,64,22,229,97,13,1.0,223,0.0,0.5,0.0,Summer,No Holiday,Yes,Tuesday,0,1,2
2018-08-28,59,23,228,97,10,0.2904206791687785,222,0.0,3.5,0.0,Summer,No Holiday,Yes,Tuesday,0,1,2
2018-08-29,208,0,227,96,3,1.0,220,0.0,1.0,0.0,Summer,No Holiday,Yes,Wednesday,0,1,2
2018-08-29,334,1,228,97,5,1.0,222,0.0,0.5,0.0,Summer,No Holiday,Yes,Wednesday,0,1,2
2018-08-29,243,2,242,91,36,0.8656867714140901,226,0.0,0.0,0.0,Summer,No Holiday,Yes,Wednesday,0,1,2
2018-08-29,171,3,245,87,43,0.9923973644196655,221,0.0,0.0,0.0,Summer,No Holiday,Yes,Wednesday,0,1,2
2018-08-29,128,4,246,86,40,0.9837810440952863,220,0.0,0.0,0.0,Summer,No Holiday,Yes,Wednesday,0,1,2
2018-08-29,109,5,246,87,36,0.9827673593512417,222,0.0,0.0,0.0,Summer,No Holiday,Yes,Wednesday,0,1,2
2018-08-29,346,6,247,85,38,1.0,220,0.0,0.0,0.0,Summer,No Holiday,Yes,Wednesday,0,1,2
2018-08-29,862,7,250,85,30,1.0,222,0.02,0.0,0.0,Summer,No Holiday,Yes,Wednesday,0,1,2
2018-08-29,1595,8,253,83,34,0.9908768373035985,221,0.14,0.0,0.0,Summer,No Holiday,Yes,Wednesday,0,1,2
2018-08-29,867,9,258,79,27,0.9812468322351748,218,0.3,0.0,0.0,Summer,No Holiday,Yes,Wednesday,0,1,2
2018-08-29,642,10,264,78,27,1.0,222,0.44,0.0,0.0,Summer,No Holiday,Yes,Wednesday,0,1,2
2018-08-29,671,11,269,74,32,1.0,218,0.45,0.0,0.0,Summer,No Holiday,Yes,Wednesday,0,1,2
2018-08-29,648,12,274,72,42,0.9944247339077545,218,0.54,0.0,0.0,Summer,No Holiday,Yes,Wednesday,0,1,2
2018-08-29,540,13,271,75,37,0.9858084135833756,222,0.28,0.0,0.0,Summer,No Holiday,Yes,Wednesday,0,1,2
2018-08-29,490,14,268,77,35,0.9822605169792195,224,0.11,0.0,0.0,Summer,No Holiday,Yes,Wednesday,0,1,2
2018-08-29,583,15,269,77,25,0.968068930562595,225,0.26,0.0,0.0,Summer,No Holiday,Yes,Wednesday,0,1,2
2018-08-29,193,16,270,76,38,0.9366447034972123,223,0.21,0.0,0.0,Summer,No Holiday,Yes,Wednesday,0,1,2
2018-08-29,160,17,246,93,9,0.7217435377597566,233,0.0,1.5,0.0,Summer,No Holiday,Yes,Wednesday,0,1,2
2018-08-29,57,18,239,96,2,0.48859604662949824,232,0.0,1.5,0.0,Summer,No Holiday,Yes,Wednesday,0,1,2
2018-08-29,24,19,235,97,3,0.1500253421186011,229,0.0,6.5,0.0,Summer,No Holiday,Yes,Wednesday,0,1,2
2018-08-29,19,20,234,98,6,0.02179422199695895,230,0.0,21.0,0.0,Summer,No Holiday,Yes,Wednesday,0,1,2
2018-08-29,22,21,237,98,6,0.1941206284845413,233,0.0,5.5,0.0,Summer,No Holiday,Yes,Wednesday,0,1,2
2018-08-29,74,22,243,97,21,0.5073492143943233,237,0.0,4.5,0.0,Summer,No Holiday,Yes,Wednesday,0,1,2
2018-08-29,198,23,242,94,9,0.9026862645717182,231,0.0,1.0,0.0,Summer,No Holiday,Yes,Wednesday,0,1,2
2018-08-30,214,0,247,94,28,0.6300050684237202,236,0.0,0.0,0.0,Summer,No Holiday,Yes,Thursday,0,1,2
2018-08-30,99,1,249,92,22,0.5565129244804865,235,0.0,0.5,0.0,Summer,No Holiday,Yes,Thursday,0,1,2
2018-08-30,80,2,247,96,10,0.15712113532691332,240,0.0,6.5,0.0,Summer,No Holiday,Yes,Thursday,0,1,2
2018-08-30,81,3,241,97,25,0.9944247339077545,235,0.0,1.5,0.0,Summer,No Holiday,Yes,Thursday,0,1,2
2018-08-30,42,4,239,96,4,0.8971109984794728,232,0.0,0.0,0.0,Summer,No Holiday,Yes,Thursday,0,1,2
2018-08-30,73,5,240,97,9,0.6690319310694374,234,0.0,0.5,0.0,Summer,No Holiday,Yes,Thursday,0,1,2
2018-08-30,285,6,242,96,16,0.5975671566142929,235,0.0,0.0,0.0,Summer,No Holiday,Yes,Thursday,0,1,2
2018-08-30,771,7,243,96,14,0.5058286872782564,236,0.04,0.0,0.0,Summer,No Holiday,Yes,Thursday,0,1,2
2018-08-30,1330,8,246,96,10,0.43385707045108973,239,0.19,0.0,0.0,Summer,No Holiday,Yes,Thursday,0,1,2
2018-08-30,846,9,250,92,11,0.3826659908768373,236,0.39,0.0,0.0,Summer,No Holiday,Yes,Thursday,0,1,2
2018-08-30,589,10,261,81,15,0.4221996958945768,225,1.05,0.0,0.0,Summer,No Holiday,Yes,Thursday,0,1,2
2018-08-30,716,11,262,82,26,0.40902179422199697,228,0.59,0.0,0.0,Summer,No Holiday,Yes,Thursday,0,1,2
2018-08-30,768,12,270,74,25,0.45007602635580335,219,0.94,0.0,0.0,Summer,No Holiday,Yes,Thursday,0,1,2
2018-08-30,865,13,282,66,22,0.4961986822098327,212,1.81,0.0,0.0,Summer,No Holiday,Yes,Thursday,0,1,2
2018-08-30,837,14,275,66,28,0.4875823618854536,205,0.76,0.0,0.0,Summer,No Holiday,Yes,Thursday,0,1,2
2018-08-30,982,15,272,69,35,0.4744044602128738,210,0.95,0.0,0.0,Summer,No Holiday,Yes,Thursday,0,1,2
2018-08-30,1142,16,276,68,21,0.5124176381145463,211,1.46,0.0,0.0,Summer,No Holiday,Yes,Thursday,0,1,2
2018-08-30,1473,17,268,73,26,0.45058286872782566,215,0.37,0.0,0.0,Summer,No Holiday,Yes,Thursday,0,1,2
2018-08-30,1887,18,261,72,24,0.5266092245311708,206,0.19,0.0,0.0,Summer,No Holiday,Yes,Thursday,0,1,2
2018-08-30,1707,19,251,74,21,0.5463760770400405,201,0.0,0.5,0.0,Summer,No Holiday,Yes,Thursday,0,1,2
2018-08-30,1685,20,249,70,12,0.6842372022301064,190,0.0,0.0,0.0,Summer,No Holiday,Yes,Thursday,0,1,2
2018-08-30,1732,21,248,72,14,0.6441966548403446,194,0.0,0.0,0.0,Summer,No Holiday,Yes,Thursday,0,1,2
2018-08-30,1582,22,246,71,15,0.6548403446528129,189,0.0,0.0,0.0,Summer,No Holiday,Yes,Thursday,0,1,2
2018-08-30,1173,23,243,71,8,0.7714140902179422,186,0.0,0.0,0.0,Summer,No Holiday,Yes,Thursday,0,1,2
2018-08-31,861,0,239,75,17,0.5904713634059807,191,0.0,0.0,0.0,Summer,No Holiday,Yes,Friday,0,1,2
2018-08-31,652,1,237,77,11,0.5433350228079067,194,0.0,0.0,0.0,Summer,No Holiday,Yes,Friday,0,1,2
2018-08-31,381,2,234,79,4,0.5159655347187024,195,0.0,0.0,0.0,Summer,No Holiday,Yes,Friday,0,1,2
2018-08-31,297,3,233,81,17,0.5276229092752154,198,0.0,0.0,0.0,Summer,No Holiday,Yes,Friday,0,1,2
2018-08-31,170,4,232,83,16,0.5448555499239736,201,0.0,0.0,0.0,Summer,No Holiday,Yes,Friday,0,1,2
2018-08-31,217,5,231,84,5,0.5043081601621895,202,0.0,0.0,0.0,Summer,No Holiday,Yes,Friday,0,1,2
2018-08-31,436,6,229,83,0,0.6142929548910289,198,0.0,0.0,0.0,Summer,No Holiday,Yes,Friday,0,1,2
2018-08-31,828,7,229,83,6,0.5575266092245311,198,0.01,0.0,0.0,Summer,No Holiday,Yes,Friday,0,1,2
2018-08-31,1686,8,231,80,2,0.5266092245311708,194,0.27,0.1,0.0,Summer,No Holiday,Yes,Friday,0,1,2
2018-08-31,1049,9,241,69,9,0.8286872782564622,180,0.76,0.0,0.0,Summer,No Holiday,Yes,Friday,0,1,2
2018-08-31,794,10,255,53,23,0.9204257475924987,152,1.81,0.0,0.0,Summer,No Holiday,Yes,Friday,0,1,2
2018-08-31,868,11,267,51,27,0.9619868220983274,157,2.65,0.0,0.0,Summer,No Holiday,Yes,Friday,0,1,2
2018-08-31,982,12,278,47,29,0.9518499746578813,154,2.99,0.0,0.0,Summer,No Holiday,Yes,Friday,0,1,2
2018-08-31,965,13,287,46,26,0.9062341611758743,159,3.1,0.0,0.0,Summer,No Holiday,Yes,Friday,0,1,2
2018-08-31,987,14,293,41,19,0.9635073492143943,146,3.0,0.0,0.0,Summer,No Holiday,Yes,Friday,0,1,2
2018-08-31,1119,15,303,41,25,0.931069437404967,155,2.72,0.0,0.0,Summer,No Holiday,Yes,Friday,0,1,2
2018-08-31,1404,16,297,51,30,1.0,184,2.27,0.0,0.0,Summer,No Holiday,Yes,Friday,0,1,2
2018-08-31,1869,17,291,49,28,0.9842878864673086,172,1.57,0.0,0.0,Summer,No Holiday,Yes,Friday,0,1,2
2018-08-31,2836,18,284,57,24,1.0,190,0.84,0.0,0.0,Summer,No Holiday,Yes,Friday,0,1,2
2018-08-31,2372,19,265,69,23,1.0,203,0.18,0.0,0.0,Summer,No Holiday,Yes,Friday,0,1,2
2018-08-31,1995,20,254,74,16,1.0,204,0.0,0.0,0.0,Summer,No Holiday,Yes,Friday,0,1,2
2018-08-31,1931,21,245,78,12,1.0,204,0.0,0.0,0.0,Summer,No Holiday,Yes,Friday,0,1,2
2018-08-31,1789,22,241,80,9,0.9249873289406993,204,0.0,0.0,0.0,Summer,No Holiday,Yes,Friday,0,1,2
2018-08-31,1329,23,238,81,6,0.9457678661936137,203,0.0,0.0,0.0,Summer,No Holiday,Yes,Friday,0,1,2
2018-01-09,1075,0,232,83,5,0.9427268119614799,201,0.0,0.0,0.0,Autumn,No Holiday,Yes,Tuesday,0,1,0
2018-01-09,975,1,227,83,1,0.9695894576786619,196,0.0,0.0,0.0,Autumn,No Holiday,Yes,Tuesday,0,1,0
2018-01-09,785,2,220,86,4,0.8494678155093766,195,0.0,0.0,0.0,Autumn,No Holiday,Yes,Tuesday,0,1,0
2018-01-09,514,3,216,87,3,0.7866193613786112,193,0.0,0.0,0.0,Autumn,No Holiday,Yes,Tuesday,0,1,0
2018-01-09,338,4,212,88,9,0.58590978205778,191,0.0,0.0,0.0,Autumn,No Holiday,Yes,Tuesday,0,1,0
2018-01-09,260,5,211,87,6,0.5519513431322858,188,0.0,0.0,0.0,Autumn,No Holiday,Yes,Tuesday,0,1,0
2018-01-09,362,6,209,87,7,0.5935124176381145,186,0.0,0.0,0.0,Autumn,No Holiday,Yes,Tuesday,0,1,0
2018-01-09,511,7,211,81,10,0.8672072985301571,177,0.14,0.0,0.0,Autumn,No Holiday,Yes,Tuesday,0,1,0
2018-01-09,812,8,223,64,17,1.0,151,0.75,0.0,0.0,Autumn,No Holiday,Yes,Tuesday,0,1,0
2018-01-09,925,9,241,56,21,0.9776989356310187,147,1.46,0.0,0.0,Autumn,No Holiday,Yes,Tuesday,0,1,0
2018-01-09,861,10,260,54,15,1.0,159,2.13,0.0,0.0,Autumn,No Holiday,Yes,Tuesday,0,1,0
2018-01-09,981,11,276,47,12,1.0,152,2.63,0.0,0.0,Autumn,No Holiday,Yes,Tuesday,0,1,0
2018-01-09,1086,12,289,46,16,0.9827673593512417,161,2.96,0.0,0.0,Autumn,No Holiday,Yes,Tuesday,0,1,0
2018-01-09,1303,13,294,48,19,0.9706031424227065,172,2.88,0.0,0.0,Autumn,No Holiday,Yes,Tuesday,0,1,0
2018-01-09,1371,14,297,42,14,1.0,154,2.37,0.0,0.0,Autumn,No Holiday,Yes,Tuesday,0,1,0
2018-01-09,1480,15,300,45,9,1.0,167,2.1,0.0,0.0,Autumn,No Holiday,Yes,Tuesday,0,1,0
2018-01-09,1678,16,305,41,14,0.9645210339584389,157,1.95,0.0,0.0,Autumn,No Holiday,Yes,Tuesday,0,1,0
2018-01-09,1845,17,296,42,13,1.0,153,0.98,0.0,0.0,Autumn,No Holiday,Yes,Tuesday,0,1,0
2018-01-09,1892,18,288,46,13,1.0,160,0.58,0.0,0.0,Autumn,No Holiday,Yes,Tuesday,0,1,0
2018-01-09,1891,19,278,48,11,1.0,157,0.08,0.0,0.0,Autumn,No Holiday,Yes,Tuesday,0,1,0
2018-01-09,1440,20,269,49,21,1.0,152,0.0,0.0,0.0,Autumn,No Holiday,Yes,Tuesday,0,1,0
2018-01-09,1110,21,260,52,14,1.0,153,0.0,0.0,0.0,Autumn,No Holiday,Yes,Tuesday,0,1,0
2018-01-09,992,22,251,53,20,1.0,148,0.0,0.0,0.0,Autumn,No Holiday,Yes,Tuesday,0,1,0
2018-01-09,1523,23,244,54,16,1.0,144,0.0,0.0,0.0,Autumn,No Holiday,Yes,Tuesday,0,1,0
2018-02-09,1336,0,235,56,15,1.0,142,0.0,0.0,0.0,Autumn,No Holiday,Yes,Friday,0,1,0
2018-02-09,930,1,228,59,15,1.0,143,0.0,0.0,0.0,Autumn,No Holiday,Yes,Friday,0,1,0
2018-02-09,610,2,220,60,12,1.0,138,0.0,0.0,0.0,Autumn,No Holiday,Yes,Friday,0,1,0
2018-02-09,440,3,215,61,13,1.0,136,0.0,0.0,0.0,Autumn,No Holiday,Yes,Friday,0,1,0
2018-02-09,255,4,211,62,18,1.0,135,0.0,0.0,0.0,Autumn,No Holiday,Yes,Friday,0,1,0
2018-02-09,179,5,206,65,11,1.0,137,0.0,0.0,0.0,Autumn,No Holiday,Yes,Friday,0,1,0
2018-02-09,249,6,202,66,10,1.0,136,0.0,0.0,0.0,Autumn,No Holiday,Yes,Friday,0,1,0
2018-02-09,388,7,202,65,14,1.0,134,0.16,0.0,0.0,Autumn,No Holiday,Yes,Friday,0,1,0
2018-02-09,576,8,213,57,13,1.0,124,0.81,0.0,0.0,Autumn,No Holiday,Yes,Friday,0,1,0
2018-02-09,721,9,234,52,13,0.998479472883933,129,1.53,0.0,0.0,Autumn,No Holiday,Yes,Friday,0,1,0
2018-02-09,802,10,250,47,15,1.0,128,2.17,0.0,0.0,Autumn,No Holiday,Yes,Friday,0,1,0
2018-02-09,940,11,265,44,14,0.9787126203750633,132,2.62,0.0,0.0,Autumn,No Holiday,Yes,Friday,0,1,0
2018-02-09,1075,12,275,43,14,0.9792194627470856,137,2.75,0.0,0.0,Autumn,No Holiday,Yes,Friday,0,1,0
2018-02-09,1254,13,285,42,17,0.994931576279777,143,2.94,0.0,0.0,Autumn,No Holiday,Yes,Friday,0,1,0
2018-02-09,1395,14,291,43,14,1.0,152,2.39,0.0,0.0,Autumn,No Holiday,Yes,Friday,0,1,0
2018-02-09,1550,15,293,43,15,0.9787126203750633,154,2.4,0.0,0.0,Autumn,No Holiday,Yes,Friday,0,1,0
2018-02-09,1853,16,293,44,14,0.998479472883933,157,1.32,0.0,0.0,Autumn,No Holiday,Yes,Friday,0,1,0
2018-02-09,2069,17,288,47,20,0.9989863152559553,163,1.0,0.0,0.0,Autumn,No Holiday,Yes,Friday,0,1,0
2018-02-09,2118,18,279,52,17,1.0,171,0.2,0.0,0.0,Autumn,No Holiday,Yes,Friday,0,1,0
2018-02-09,1986,19,273,54,15,1.0,171,0.05,0.0,0.0,Autumn,No Holiday,Yes,Friday,0,1,0
2018-02-09,1838,20,269,56,16,1.0,173,0.0,0.0,0.0,Autumn,No Holiday,Yes,Friday,0,1,0
2018-02-09,1759,21,262,62,23,1.0,183,0.0,0.0,0.0,Autumn,No Holiday,Yes,Friday,0,1,0
2018-02-09,1511,22,257,64,11,1.0,183,0.0,0.0,0.0,Autumn,No Holiday,Yes,Friday,0,1,0
2018-02-09,1047,23,251,65,22,1.0,180,0.0,0.0,0.0,Autumn,No Holiday,Yes,Friday,0,1,0
2018-03-09,763,0,247,67,12,1.0,181,0.0,0.0,0.0,Autumn,No Holiday,Yes,Friday,0,1,0
2018-03-09,524,1,245,68,5,1.0,181,0.0,0.0,0.0,Autumn,No Holiday,Yes,Friday,0,1,0
